X;Y;TYPE;SPEED;DIRTYPE;DIRECTION
125.104.400;524.139.200;1;50;0;0
125.450.600;524.082.800;1;30;0;0
125.961.900;523.943.100;1;70;0;0
105.496.100;517.604.400;1;70;0;0
74.417.500;512.761.700;1;50;0;0
74.579.200;513.100.600;1;70;0;0
88.110.000;530.716.700;2;;0;0
88.061.700;530.736.100;2;;0;0
88.085.800;530.829.200;2;;0;0
89.001.700;531.241.100;2;;0;0
88.638.300;530.712.500;2;;0;0
143.286.700;517.497.200;1;50;0;0
87.747.200;500.904.400;1;50;0;0
88.182.200;530.467.200;2;;0;0
87.995.600;530.551.700;2;;0;0
80.619.700;522.471.900;1;50;0;0
88.251.900;530.790.000;2;;0;0
88.238.300;530.781.900;2;;0;0
88.312.800;530.812.200;2;;0;0
87.903.900;530.863.600;2;;0;0
88.754.700;530.824.700;2;;0;0
88.925.000;530.792.800;2;;0;0
88.600.300;500.742.200;1;60;0;0
87.851.100;531.021.700;2;;0;0
88.317.200;530.811.900;2;;0;0
86.152.200;535.822.500;1;30;0;0
85.881.400;535.360.300;2;;0;0
130.194.400;526.079.700;1;60;0;0
117.163.300;511.350.000;1;50;0;0
86.306.700;514.610.000;1;50;0;0
89.221.400;501.828.600;1;50;0;0
89.293.100;501.806.400;1;50;0;0
89.271.700;501.733.300;1;50;0;0
89.318.600;501.948.900;1;50;0;0
89.276.900;501.879.700;1;30;0;0
89.112.500;501.970.000;1;30;0;0
86.477.500;490.869.400;1;50;0;0
85.901.100;490.788.600;1;50;0;0
68.861.700;508.122.800;1;50;0;0
112.481.700;536.645.600;1;70;0;0
90.617.800;522.389.700;1;70;0;0
90.756.400;522.369.700;1;70;0;0
81.488.100;507.591.900;1;60;0;0
85.718.900;515.876.400;1;100;0;0
141.521.700;518.197.200;1;60;0;0
84.569.700;496.460.600;1;30;0;0
84.698.300;496.424.700;1;30;0;0
84.703.900;496.427.200;1;30;0;0
84.493.900;496.641.100;1;50;0;0
84.494.200;496.613.300;1;50;0;0
84.384.400;496.623.600;1;50;0;0
103.480.000;512.099.200;1;100;0;0
125.010.000;533.591.100;1;70;0;0
85.429.400;499.257.200;1;50;0;0
139.417.500;517.433.900;1;50;0;0
87.397.200;487.160.800;1;40;0;0
87.366.900;487.402.800;1;50;0;0
87.266.700;487.156.700;1;50;0;0
73.554.200;515.978.300;1;50;0;0
73.480.800;515.825.000;1;50;0;0
73.184.400;515.373.300;1;50;0;0
73.149.200;515.650.000;1;50;0;0
100.740.000;526.060.300;2;;0;0
100.637.500;526.065.300;3;50;0;0
129.264.200;508.338.900;2;;0;0
129.410.000;508.267.500;2;;0;0
129.081.700;508.331.900;2;;0;0
143.355.800;517.489.200;1;50;0;0
129.248.100;508.454.200;2;;0;0
72.411.400;519.396.100;1;70;0;0
92.421.900;486.794.700;1;30;0;0
70.896.400;519.040.800;1;70;0;0
143.254.700;517.426.900;1;30;0;0
143.370.300;517.354.400;1;50;0;0
138.615.800;516.413.100;1;50;0;0
143.188.600;517.217.200;1;50;0;0
103.242.800;477.340.300;2;;0;0
87.035.300;500.997.200;3;50;0;0
127.210.800;529.018.100;1;50;0;0
86.436.700;498.548.600;3;50;0;0
86.724.700;493.971.900;1;50;0;0
86.041.700;517.627.800;1;100;0;0
85.757.200;517.629.400;1;70;0;0
85.686.900;517.609.200;1;70;0;0
86.069.400;517.626.900;1;100;0;0
86.092.800;530.492.500;2;;0;0
86.391.100;530.435.300;2;;0;0
86.327.500;530.531.900;2;;0;0
93.218.900;486.923.900;1;50;0;0
128.290.000;523.960.000;1;50;0;0
121.801.700;518.164.200;3;60;0;0
122.428.300;518.353.300;2;;0;0
122.523.300;518.363.900;1;30;0;0
122.530.600;518.368.100;1;30;0;0
122.496.900;518.191.700;1;70;0;0
121.754.400;518.015.800;1;50;0;0
122.443.900;518.408.100;2;;0;0
122.455.600;518.121.400;1;70;0;0
121.466.900;518.038.100;1;50;0;0
122.843.300;518.470.600;1;50;0;0
91.087.500;486.097.200;1;70;0;0
87.727.800;500.198.600;1;50;0;0
87.882.200;500.322.800;1;50;0;0
87.857.800;500.276.900;3;50;0;0
87.855.300;500.273.900;3;50;0;0
82.820.000;507.365.000;1;50;0;0
83.003.100;507.426.700;1;50;0;0
83.076.400;507.772.800;1;50;0;0
82.949.400;507.701.700;1;50;0;0
83.099.700;507.232.500;1;50;0;0
90.727.500;488.325.600;1;50;0;0
90.595.800;488.199.200;1;60;0;0
89.800.800;488.503.600;1;50;0;0
131.383.600;511.213.100;3;50;0;0
131.391.100;511.212.800;3;50;0;0
123.700.000;525.215.300;1;50;0;0
84.821.700;479.567.500;1;50;0;0
84.908.100;479.495.600;1;50;0;0
84.919.400;479.641.100;1;50;0;0
85.507.200;479.421.900;1;50;0;0
98.172.500;486.847.800;1;50;0;0
98.198.100;487.145.600;1;50;0;0
73.515.800;529.895.300;1;70;0;0
69.762.800;516.559.700;1;50;0;0
69.821.900;516.577.200;1;50;0;0
74.680.000;515.000.800;1;50;0;0
74.014.200;514.823.100;1;50;0;0
74.527.800;514.771.100;1;50;0;0
75.208.600;515.627.200;1;50;0;0
73.235.000;515.168.300;1;50;0;0
73.232.800;515.088.900;1;50;0;0
74.749.400;515.071.400;2;;0;0
74.468.900;515.239.200;1;50;0;0
73.880.600;515.245.600;1;50;0;0
75.378.300;515.559.200;1;50;0;0
96.826.900;485.543.100;1;50;0;0
86.641.400;500.207.800;2;;0;0
87.093.900;500.019.200;2;;0;0
87.345.300;499.980.300;2;;0;0
87.428.600;499.790.000;2;;0;0
86.955.000;500.168.100;2;;0;0
86.946.900;500.150.300;2;;0;0
86.967.200;500.100.800;2;;0;0
136.777.800;510.584.700;1;30;0;0
137.581.900;510.525.800;1;50;0;0
98.509.400;519.114.700;1;70;0;0
137.358.600;510.878.900;1;30;0;0
137.156.100;510.303.300;1;30;0;0
137.942.200;510.013.900;1;50;0;0
137.933.300;510.021.100;1;50;0;0
137.421.900;510.423.600;1;50;0;0
138.074.400;510.271.900;1;30;0;0
138.082.500;510.526.400;2;;0;0
138.302.500;510.619.700;3;50;0;0
102.506.100;515.157.500;2;;0;0
73.726.400;518.665.600;1;50;0;0
72.013.100;518.497.800;1;50;0;0
84.987.500;482.128.900;1;50;0;0
64.686.100;508.304.400;1;70;0;0
65.027.200;507.923.900;1;60;0;0
65.004.200;507.952.500;1;60;0;0
64.888.600;508.134.200;1;50;0;0
64.655.000;508.289.200;1;50;0;0
64.945.600;507.632.800;1;50;0;0
97.915.000;488.553.900;1;50;0;0
96.426.400;486.428.100;1;50;0;0
68.601.400;511.680.600;1;100;0;0
67.904.200;512.073.300;1;50;0;0
67.821.700;512.156.400;2;;0;0
68.029.200;512.384.700;2;;0;0
68.292.800;511.882.200;1;50;0;0
68.400.600;512.276.700;1;50;0;0
77.749.400;510.295.000;1;50;0;0
67.388.100;511.984.200;1;70;0;0
68.097.200;511.757.200;1;70;0;0
68.103.100;512.558.900;1;50;0;0
67.510.800;512.650.800;2;;0;0
67.506.100;512.003.300;1;60;0;0
91.861.100;488.698.600;1;70;0;0
95.413.300;487.083.100;1;50;0;0
95.511.400;487.096.900;1;50;0;0
95.001.100;486.903.100;1;50;0;0
95.262.800;487.081.400;1;50;0;0
97.021.700;504.691.100;1;50;0;0
97.084.700;504.656.400;1;50;0;0
146.353.900;521.351.900;1;50;0;0
146.166.100;521.539.400;1;50;0;0
146.445.600;521.432.500;1;50;0;0
146.534.200;521.416.900;1;50;0;0
146.386.700;521.443.600;1;50;0;0
97.337.200;487.062.500;1;50;0;0
74.236.100;507.743.900;1;50;0;0
65.927.500;509.254.200;1;50;0;0
66.009.400;509.358.100;1;50;0;0
142.319.400;514.580.000;1;50;0;0
86.606.400;496.956.100;1;50;0;0
62.415.600;518.591.700;1;70;0;0
73.161.400;523.837.500;1;70;0;0
73.155.800;524.425.300;1;80;0;0
74.210.000;509.855.600;1;50;0;0
85.791.100;521.352.800;1;70;0;0
74.108.600;513.175.000;1;50;0;0
80.406.100;518.801.700;1;50;0;0
98.858.600;483.204.700;1;50;0;0
68.256.100;507.760.600;1;50;0;0
67.685.600;507.556.100;1;30;0;0
110.422.500;509.693.900;2;;0;0
110.423.600;509.753.900;2;;0;0
110.404.400;509.805.800;2;;0;0
63.609.400;510.579.400;1;70;0;0
94.314.700;485.554.400;1;50;0;0
89.895.800;501.555.600;1;50;0;0
102.965.300;523.983.900;1;50;0;0
83.413.900;516.317.500;1;70;0;0
83.376.700;508.155.300;1;50;0;0
83.468.600;508.148.900;1;50;0;0
83.232.200;507.885.000;1;50;0;0
62.966.700;508.206.100;1;50;0;0
62.690.600;508.261.700;1;50;0;0
73.030.300;516.466.100;1;50;0;0
139.138.600;524.806.100;1;50;0;0
62.368.900;507.991.400;1;50;0;0
86.504.400;523.484.400;1;50;0;0
85.544.200;523.921.900;1;70;0;0
69.915.300;513.989.200;1;60;0;0
69.313.300;514.635.800;1;50;0;0
70.609.400;514.192.800;1;70;0;0
70.631.400;514.632.200;1;;0;0
70.698.100;514.643.600;1;;0;0
70.645.600;514.638.900;1;;0;0
70.754.200;513.796.100;1;30;0;0
70.185.300;514.693.300;1;50;0;0
69.785.600;513.815.000;1;50;0;0
70.168.900;514.550.000;2;;0;0
70.248.900;514.171.900;1;50;0;0
70.598.600;514.385.000;1;50;0;0
70.063.300;514.447.200;2;;0;0
100.282.500;488.150.000;1;50;0;0
93.403.300;487.332.800;1;50;0;0
93.316.400;487.296.700;2;;0;0
93.048.100;487.354.400;2;;0;0
75.797.800;530.142.800;1;70;0;0
67.628.600;506.759.200;1;70;0;0
79.057.800;519.261.900;1;100;0;0
78.577.800;519.665.300;1;80;0;0
90.946.400;521.048.100;1;70;0;0
91.049.400;520.853.900;1;50;0;0
129.257.500;524.933.600;1;50;0;0
86.006.900;488.414.700;1;50;0;0
111.182.200;475.362.500;1;;0;0
92.595.300;488.311.900;2;;0;0
92.534.200;488.270.300;2;;0;0
92.718.900;488.203.100;2;;0;0
92.690.600;488.249.200;2;;0;0
86.430.000;501.170.600;2;;0;0
92.170.800;486.761.700;2;;0;0
79.664.200;511.763.300;1;50;0;0
79.843.600;511.653.100;1;50;0;0
80.082.500;511.781.900;1;70;0;0
94.354.200;547.707.800;2;;0;0
94.235.800;547.715.800;2;;0;0
94.393.900;547.826.400;2;;0;0
94.378.100;547.812.800;2;;0;0
94.348.900;547.799.700;2;;0;0
94.373.300;547.867.800;2;;0;0
95.741.100;504.254.400;1;60;0;0
95.650.600;504.161.700;1;50;0;0
84.308.100;500.426.400;1;50;0;0
84.398.100;500.434.400;1;50;0;0
86.797.200;501.170.600;2;;0;0
86.540.300;501.442.500;3;50;0;0
86.840.000;501.315.800;3;50;0;0
87.113.900;500.991.700;1;50;0;0
87.317.800;501.186.400;2;;0;0
87.313.900;501.189.200;2;;0;0
86.911.900;500.988.300;3;50;0;0
145.313.600;523.552.800;1;50;0;0
144.728.100;523.719.700;1;30;0;0
144.485.800;522.815.300;1;60;0;0
145.202.800;523.797.800;1;;0;0
145.400.800;523.446.400;1;50;0;0
123.710.800;507.030.800;1;50;0;0
68.047.800;509.171.100;1;50;0;0
67.612.200;509.349.200;1;50;0;0
92.087.200;489.396.100;1;30;0;0
92.034.200;489.351.900;1;30;0;0
91.984.400;489.258.100;1;50;0;0
78.612.800;479.886.900;2;;0;0
78.531.100;480.131.900;2;;0;0
78.447.800;479.901.900;2;;0;0
78.543.100;479.911.400;2;;0;0
78.446.100;479.901.400;2;;0;0
78.326.100;479.937.800;2;;0;0
78.575.800;479.956.900;1;50;0;0
78.451.700;479.908.300;2;;0;0
78.692.200;479.885.000;2;;0;0
78.472.800;480.260.800;1;50;0;0
78.114.700;480.255.800;1;60;0;0
78.155.800;479.838.100;1;60;0;0
78.228.900;480.040.600;2;;0;0
78.946.100;479.875.000;2;;0;0
78.881.900;479.885.300;1;50;0;0
139.642.500;515.830.300;1;50;0;0
101.683.900;543.153.100;3;50;0;0
93.527.800;485.922.200;1;50;0;0
93.730.600;485.765.600;1;50;0;0
93.336.900;485.786.100;1;50;0;0
87.466.400;503.280.300;1;50;0;0
87.856.900;503.480.300;1;50;0;0
87.187.200;503.291.700;1;50;0;0
88.007.500;503.268.300;1;50;0;0
94.553.900;476.573.100;1;;0;0
94.814.700;476.586.400;2;;0;0
94.683.300;476.566.700;1;;0;0
94.053.100;476.699.700;1;;0;0
93.995.600;476.902.800;1;50;0;0
93.449.700;509.897.200;1;70;0;0
93.459.700;509.910.300;1;70;0;0
77.080.300;514.775.300;1;50;0;0
96.016.700;478.525.000;1;50;0;0
96.919.400;505.616.700;1;80;0;0
96.925.800;505.599.200;1;80;0;0
97.083.900;505.529.700;1;50;0;0
96.817.500;505.606.700;1;50;0;0
96.077.800;505.403.100;1;60;0;0
110.059.400;494.815.600;2;;0;0
109.893.600;494.519.200;2;;0;0
145.061.400;516.863.900;1;50;0;0
96.504.400;486.373.300;1;50;0;0
135.857.800;511.008.900;1;50;0;0
135.950.300;510.976.700;1;50;0;0
60.902.800;509.735.000;1;70;0;0
61.183.300;509.967.200;1;70;0;0
61.008.100;509.574.200;1;70;0;0
61.595.800;509.941.100;1;50;0;0
98.226.900;486.274.700;1;30;0;0
98.228.100;486.173.100;1;50;0;0
98.180.300;486.174.700;1;50;0;0
97.591.700;485.853.100;1;50;0;0
98.679.200;486.358.300;1;50;0;0
98.059.700;485.877.200;1;50;0;0
99.107.200;486.370.000;1;50;0;0
70.792.500;515.502.500;2;;0;0
70.766.400;515.079.200;2;;0;0
71.067.800;515.161.900;1;50;0;0
70.595.600;515.577.200;1;70;0;0
70.545.800;515.864.200;1;50;0;0
70.725.600;515.120.600;1;50;0;0
70.801.400;515.806.900;1;50;0;0
70.928.100;515.167.200;1;50;0;0
70.899.200;515.213.300;1;50;0;0
70.886.400;515.143.300;2;;0;0
71.367.200;515.063.600;1;50;0;0
90.559.400;488.014.700;1;50;0;0
90.641.400;487.918.100;1;50;0;0
84.899.700;497.350.300;1;50;0;0
99.108.900;504.517.500;1;50;0;0
99.200.600;504.475.600;1;50;0;0
99.114.700;504.516.400;1;50;0;0
98.475.600;504.527.800;1;50;0;0
90.610.800;512.763.300;1;50;0;0
69.836.100;519.528.600;1;70;0;0
88.524.200;482.380.300;1;50;0;0
99.922.800;483.864.200;1;70;0;0
102.111.100;516.100.300;3;50;0;0
102.264.400;486.148.300;1;50;0;0
102.380.300;486.269.200;1;50;0;0
102.792.500;486.283.300;1;50;0;0
90.235.300;509.218.600;1;50;0;0
70.195.000;515.433.900;1;50;0;0
69.994.400;515.760.800;1;50;0;0
61.315.300;516.887.500;1;70;0;0
61.563.100;517.173.300;1;70;0;0
98.830.600;488.604.200;1;50;0;0
139.194.700;517.037.200;1;50;0;0
136.250.600;519.768.300;1;50;0;0
90.830.000;484.514.400;1;50;0;0
96.663.900;487.251.900;1;50;0;0
96.167.200;486.696.100;1;50;0;0
96.176.700;487.050.300;1;30;0;0
97.220.600;487.433.300;1;50;0;0
96.684.700;486.855.800;1;70;0;0
96.838.300;486.882.800;1;50;0;0
96.282.500;486.892.200;1;50;0;0
140.478.100;518.006.100;1;50;0;0
149.798.100;511.390.800;3;50;0;0
149.753.900;511.494.200;2;;0;0
149.445.000;511.479.700;2;;0;0
149.839.400;511.260.800;2;;0;0
149.726.900;511.433.900;2;;0;0
99.317.200;515.569.400;2;;0;0
99.406.900;515.205.300;2;;0;0
99.181.700;515.302.800;2;;0;0
99.616.100;515.067.200;1;30;0;0
99.499.200;515.225.000;2;;0;0
87.588.900;482.116.400;1;50;0;0
87.596.900;482.120.600;1;50;0;0
63.719.400;513.353.100;1;50;0;0
133.748.600;541.078.300;1;70;0;0
134.010.000;540.947.200;3;50;0;0
133.984.700;540.948.300;1;50;0;0
72.318.300;514.635.300;2;;0;0
137.716.900;525.595.300;1;50;0;0
134.215.000;540.782.200;2;;0;0
85.881.100;498.641.400;2;;0;0
85.886.100;498.641.700;2;;0;0
88.123.300;510.306.100;1;50;0;0
72.141.900;511.773.100;1;50;0;0
88.847.800;501.278.100;1;50;0;0
127.831.900;541.240.600;1;80;0;0
70.648.300;521.660.600;1;70;0;0
127.365.800;524.071.700;1;50;0;0
104.841.700;526.078.300;1;70;0;0
116.205.800;532.263.300;1;50;0;0
92.992.500;490.040.300;1;50;0;0
75.435.800;534.253.900;1;70;0;0
75.414.700;534.266.700;1;70;0;0
135.567.200;512.958.600;1;50;0;0
84.814.400;499.185.600;1;30;0;0
84.801.900;498.984.400;1;50;0;0
75.184.400;513.289.700;1;50;0;0
84.802.500;498.808.600;1;30;0;0
84.829.700;498.747.500;1;30;0;0
89.864.400;500.838.600;1;50;0;0
89.911.900;500.772.800;1;50;0;0
89.704.400;500.837.500;1;50;0;0
89.410.300;498.725.000;1;50;0;0
88.895.300;498.754.700;1;30;0;0
134.549.200;524.000.600;1;50;0;0
97.431.100;489.361.100;1;50;0;0
97.262.200;489.200.000;1;50;0;0
147.022.800;519.627.500;1;50;0;0
147.022.500;519.627.500;1;50;0;0
75.352.200;509.762.500;1;70;0;0
75.532.800;510.003.100;1;70;0;0
121.614.700;537.925.300;1;50;0;0
103.407.500;521.857.800;1;70;0;0
83.717.500;519.138.900;2;;0;0
70.175.300;511.878.600;1;30;0;0
74.668.600;513.731.100;1;30;0;0
74.604.200;513.800.000;1;30;0;0
74.702.800;513.816.400;1;30;0;0
75.291.700;513.105.600;1;50;0;0
75.180.300;513.272.500;1;50;0;0
74.538.600;513.816.100;1;30;0;0
74.819.400;513.476.700;1;30;0;0
74.900.300;513.441.100;1;30;0;0
74.147.200;513.448.600;1;50;0;0
73.841.100;513.399.700;1;30;0;0
74.801.100;513.922.200;1;50;0;0
75.448.900;513.533.300;1;60;0;0
74.483.600;513.588.600;1;30;0;0
75.228.300;513.885.800;1;50;0;0
73.975.600;513.435.800;1;30;0;0
74.625.000;513.241.700;1;50;0;0
74.118.300;513.530.600;1;30;0;0
93.220.300;476.756.900;1;30;0;0
93.178.100;476.766.900;1;30;0;0
89.395.800;500.861.400;1;50;0;0
89.481.700;500.786.700;1;50;0;0
89.301.700;500.735.000;1;50;0;0
136.853.300;521.100.600;1;50;0;0
69.424.700;509.538.900;1;50;0;0
119.837.500;514.725.300;2;;0;0
75.157.500;511.975.800;1;60;0;0
75.765.000;511.940.300;1;50;0;0
75.272.200;511.609.700;1;70;0;0
99.580.300;535.606.100;1;30;0;0
99.530.300;535.617.500;1;30;0;0
99.493.300;535.587.500;3;50;0;0
101.924.200;534.955.300;1;50;0;0
101.615.600;535.163.100;1;70;0;0
100.848.300;536.246.100;1;50;0;0
100.675.000;535.823.900;2;;0;0
98.696.700;534.717.200;1;50;0;0
99.595.000;534.700.300;1;50;0;0
100.257.800;535.571.100;2;;0;0
100.556.900;535.913.900;2;;0;0
98.302.500;535.752.200;1;50;0;0
101.245.000;535.709.200;2;;0;0
100.018.300;536.618.300;1;50;0;0
99.466.900;535.937.200;2;;0;0
99.699.700;535.988.100;1;50;0;0
100.721.400;535.703.600;1;50;0;0
99.558.600;536.115.000;2;;0;0
99.563.600;536.112.500;1;50;0;0
98.719.700;535.711.400;1;50;0;0
99.807.500;534.235.000;1;50;0;0
99.866.900;535.477.500;2;;0;0
100.248.100;535.303.100;1;60;0;0
101.022.500;535.799.200;2;;0;0
99.965.800;536.020.800;1;50;0;0
100.118.900;535.997.200;1;50;0;0
100.152.500;536.002.200;1;50;0;0
78.152.200;516.831.700;2;;0;0
78.254.700;516.723.100;2;;0;0
78.091.700;516.906.100;2;;0;0
65.987.500;517.114.200;1;80;0;0
66.832.500;517.152.800;1;70;0;0
66.828.100;517.542.800;1;70;0;0
89.087.500;501.493.600;1;50;0;0
88.693.100;501.472.200;1;50;0;0
89.148.900;501.005.800;1;30;0;0
89.308.900;500.954.400;1;50;0;0
88.900.000;501.752.500;1;50;0;0
88.949.200;501.791.700;1;30;0;0
88.976.100;501.236.400;1;50;0;0
89.058.900;501.040.600;1;50;0;0
89.580.600;501.199.700;1;50;0;0
139.436.400;523.911.900;1;50;0;0
97.266.100;523.661.400;2;;0;0
97.228.900;523.583.900;2;;0;0
64.876.100;508.161.100;1;50;0;0
97.819.400;524.247.500;3;50;0;0
117.303.900;481.425.800;1;;0;0
97.358.900;523.991.900;2;;0;0
97.627.800;523.952.500;2;;0;0
97.338.900;523.845.800;2;;0;0
97.268.900;523.810.800;2;;0;0
97.380.800;523.818.600;2;;0;0
97.366.700;523.769.200;2;;0;0
96.941.400;523.528.600;3;50;0;0
97.591.900;523.485.000;1;50;0;0
82.021.100;519.642.500;1;50;0;0
75.174.700;526.814.400;1;70;0;0
74.194.700;527.019.400;1;70;0;0
71.769.400;514.102.800;1;50;0;0
97.330.000;508.153.100;1;50;0;0
74.427.800;519.398.900;1;70;0;0
87.176.400;494.144.700;2;;0;0
87.010.600;494.084.200;1;50;0;0
86.950.000;494.068.900;2;50;0;0
86.835.000;494.281.700;2;;0;0
86.875.800;493.754.200;1;50;0;0
86.860.000;493.913.300;1;50;0;0
86.693.600;494.050.800;2;;0;0
86.846.100;494.058.100;2;;0;0
101.236.400;487.388.600;1;50;0;0
101.565.300;486.775.000;2;;0;0
101.535.600;486.790.800;2;;0;0
92.254.400;491.679.400;3;70;0;0
92.247.200;491.566.100;1;50;0;0
92.300.000;491.631.100;1;50;0;0
92.175.000;491.241.700;1;50;0;0
91.486.100;491.927.800;1;50;0;0
91.825.600;491.406.900;1;50;0;0
91.794.700;491.640.600;1;50;0;0
91.077.800;491.861.100;1;30;0;0
91.692.800;491.223.600;1;;0;0
123.406.100;531.391.100;1;50;0;0
69.819.700;513.318.600;1;50;0;0
69.504.200;513.086.100;1;50;0;0
96.396.100;486.605.000;1;50;0;0
96.531.400;486.575.300;1;50;0;0
60.819.700;510.690.300;1;50;0;0
86.533.900;495.924.400;2;;0;0
73.554.200;507.407.800;1;50;0;0
73.157.500;507.874.400;1;70;0;0
73.348.900;507.673.600;1;50;0;0
73.409.400;507.673.900;1;50;0;0
101.773.100;485.670.800;1;50;0;0
74.341.400;514.085.000;1;50;0;0
86.453.300;520.645.000;1;50;0;0
86.491.700;521.305.000;1;70;0;0
87.331.700;521.589.200;1;70;0;0
87.005.300;521.216.400;1;50;0;0
87.053.300;521.471.100;1;70;0;0
102.553.600;485.941.700;1;50;0;0
88.728.900;486.009.700;1;50;0;0
88.483.300;485.955.600;1;50;0;0
88.763.100;485.924.400;1;50;0;0
88.860.000;485.978.300;1;50;0;0
88.568.300;486.075.000;1;50;0;0
88.598.300;486.051.900;1;50;0;0
88.396.400;485.805.800;1;50;0;0
88.458.600;486.098.900;1;50;0;0
88.387.500;486.113.100;1;50;0;0
88.330.300;486.257.500;1;50;0;0
88.358.300;486.213.100;1;50;0;0
77.262.200;511.825.300;1;70;0;0
71.513.600;515.775.600;1;50;0;0
103.341.700;516.550.000;2;;0;0
132.530.300;516.985.800;1;50;0;0
77.819.700;522.827.200;1;50;0;0
82.400.800;518.792.200;2;;0;0
60.870.300;508.651.400;1;50;0;0
61.173.600;508.705.300;1;50;0;0
99.390.800;487.945.300;1;50;0;0
99.381.100;487.974.700;1;50;0;0
99.758.100;487.971.900;1;50;0;0
87.835.000;500.479.200;1;50;0;0
87.933.600;500.531.400;1;50;0;0
88.058.900;500.540.000;2;;0;0
88.545.600;500.458.100;1;30;0;0
88.525.300;500.463.100;1;30;0;0
133.558.100;510.928.300;1;50;0;0
133.560.800;510.935.000;1;50;0;0
98.263.600;512.513.900;1;50;0;0
87.129.700;531.437.200;2;;0;0
69.488.900;511.766.900;1;50;0;0
105.483.900;519.090.000;1;80;0;0
99.419.400;521.548.100;2;;0;0
99.617.800;521.497.500;2;;0;0
99.541.900;521.501.700;2;;0;0
99.643.100;521.653.100;2;;0;0
87.869.400;523.808.100;1;70;0;0
88.835.300;484.055.300;1;50;0;0
88.918.300;484.135.600;1;50;0;0
94.701.100;486.930.600;1;50;0;0
94.587.500;486.909.400;1;30;0;0
94.615.800;486.945.000;1;50;0;0
85.458.300;493.187.500;1;10;0;0
85.834.700;487.991.900;1;50;0;0
134.676.900;517.615.600;1;50;0;0
126.941.900;508.058.300;1;50;0;0
93.819.200;523.689.400;1;70;0;0
89.374.700;518.829.200;1;70;0;0
95.701.900;535.073.300;2;;0;0
72.949.700;520.775.600;1;70;0;0
73.119.400;520.718.300;1;70;0;0
94.316.400;518.296.700;1;100;0;0
142.648.900;514.370.000;2;;0;0
141.405.000;514.325.800;1;50;0;0
142.773.100;514.238.600;1;50;0;0
142.792.800;514.215.600;1;50;0;0
62.039.400;510.546.400;1;50;0;0
73.076.900;511.618.300;1;50;0;0
86.356.700;522.654.400;1;50;0;0
97.525.000;506.874.400;1;100;0;0
67.573.100;516.012.500;1;50;0;0
68.087.200;516.146.400;1;50;0;0
63.853.600;507.150.300;1;50;0;0
76.518.600;476.026.100;1;50;0;0
68.739.200;508.713.600;1;30;0;0
68.883.300;508.959.700;1;30;0;0
68.514.200;509.010.300;1;50;0;0
101.006.100;488.891.100;1;50;0;0
100.982.500;488.952.800;1;50;0;0
74.102.200;534.426.700;1;50;0;0
74.123.900;534.426.400;1;50;0;0
100.203.600;483.211.100;1;50;0;0
99.995.300;483.405.300;1;30;0;0
100.005.300;483.325.300;1;50;0;0
99.940.600;483.381.100;1;50;0;0
89.123.300;489.533.300;3;60;0;0
114.339.400;487.441.100;2;;0;0
114.376.900;487.717.800;2;;0;0
114.093.900;487.751.100;2;;0;0
76.683.300;513.686.700;1;50;0;0
77.075.300;513.396.400;1;60;0;0
76.276.900;513.675.600;1;70;0;0
100.858.900;476.794.700;1;50;0;0
71.491.400;523.396.700;1;70;0;0
129.660.300;537.028.100;1;50;0;0
119.845.000;514.856.900;1;50;0;0
91.537.500;510.020.600;1;70;0;0
65.964.400;511.944.200;1;70;0;0
77.195.300;494.377.200;1;50;0;0
77.802.800;494.432.800;1;50;0;0
77.308.300;494.321.100;1;30;0;0
63.277.500;517.432.500;1;70;0;0
65.245.000;515.260.300;1;70;0;0
82.013.900;490.541.700;1;70;0;0
87.734.200;502.417.800;1;50;0;0
87.787.200;502.194.200;1;50;0;0
87.419.200;502.308.300;1;50;0;0
87.527.500;502.535.300;1;50;0;0
87.530.800;502.538.600;2;;0;0
87.223.100;502.417.200;1;50;0;0
85.580.000;495.370.000;1;50;0;0
85.033.600;488.630.000;1;50;0;0
85.099.200;488.704.700;1;50;0;0
127.718.900;541.152.500;1;80;0;0
85.129.400;489.161.400;1;50;0;0
84.996.700;489.059.200;1;50;0;0
85.055.300;489.200.300;1;50;0;0
85.299.200;489.395.600;1;50;0;0
85.345.800;489.472.500;1;50;0;0
84.742.800;488.993.100;1;50;0;0
83.655.300;490.046.900;2;;0;0
84.010.800;489.894.200;1;80;0;0
83.842.800;489.915.000;2;80;0;0
84.046.900;489.902.800;2;;0;0
85.293.900;489.108.600;1;50;0;0
83.450.800;490.013.900;3;50;0;0
83.485.300;490.043.600;1;50;0;0
83.651.100;489.944.400;1;50;0;0
83.537.200;489.981.700;1;50;0;0
83.928.900;490.054.700;1;70;0;0
84.147.200;490.076.700;3;30;0;0
83.525.800;490.134.400;3;50;0;0
84.563.600;490.019.400;1;60;0;0
84.418.100;501.397.500;1;50;0;0
84.422.500;501.396.100;1;50;0;0
84.523.100;501.492.500;1;50;0;0
64.165.800;513.661.100;1;50;0;0
103.246.700;477.343.600;2;;0;0
64.195.600;514.436.100;1;50;0;0
64.358.100;514.322.200;1;50;0;0
66.996.400;508.724.400;1;50;0;0
66.965.300;508.672.800;1;50;0;0
66.266.700;508.513.600;1;50;0;0
67.160.000;508.993.900;1;50;0;0
67.183.300;509.118.600;1;50;0;0
62.450.300;515.543.600;1;70;0;0
